"任务ID","任务定义ID","任务名称","任务日期","任务开始时间","任务时长","进/出港","到达航班ID","到达航班预达时间","到达航班计划到达时间","出发航班ID","出发航班预离时间","出发航班计划预离时间","到达航班号","出发航班号","航班类型","任务资质要求","航站楼","区域","机位","其他位置信息","任务是否允许双机","任务是否必须派工","任务是否为难保障任务","关联任务ID","员工编号","车牌号"
"8a69df6f9a4879a7019aa16924b71b67","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 19:10:00",36,"进","8a69eb009a363b11019aa09d49ae2695",,"2025-11-21 19:10:00","8a69eb009a363b11019aa09d49ae267f","2025-11-21 20:10:00","2025-11-21 20:10:00","CZ3647","CZ3648","短过站","","T1",,"12",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16a4cc92f19","6d77d95110764d19a7e280ccca38ee86","出港押运","2025-11-21","2025-11-21 17:55:00",20,"出","8a69eb009a363b11019aa09d49af270d","2025-11-21 17:56:00","2025-11-21 18:30:00","8a69eb009a363b11019aa09d49ae2696","2025-11-21 19:25:00","2025-11-21 19:25:00","MU5599","MU5661","短过站","押运","T1",,"8",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16a4cca2f1c","6d77d95110764d19a7e280ccca38ee86","出港押运","2025-11-21","2025-11-21 11:05:00",20,"出","8a69eb009a363b11019aa09d49af2702","2025-11-21 11:34:00","2025-11-21 11:45:00","8a69eb009a363b11019aa09d49ae2699","2025-11-21 12:35:00","2025-11-21 12:35:00","EU1871","EU1872","短过站","押运","T1",,"13",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16a4cca2f1f","6d77d95110764d19a7e280ccca38ee86","出港押运","2025-11-21","2025-11-21 20:30:00",20,"出","8a69eb009a363b11019aa09d49ae2656",,"2025-11-21 21:00:00","8a69eb009a363b11019aa09d49ae269a","2025-11-21 22:00:00","2025-11-21 22:00:00","UQ3585","UQ3586","短过站","押运","T1",,"16",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16a4ccb2f23","8b42f7102ad2431a8e7e2a0ed3e880e7","出港押运","2025-11-21","2025-11-21 06:50:00",10,"出",,,,"8a69eb009a363b11019aa09d49ae269b","2025-11-21 07:20:00","2025-11-21 07:20:00",,"MU5542","始发","押运","T1",,"5",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa169242d177d","f5a820eb79fc401fbaee9ef53d05fe5e","出港装机","2025-11-21","2025-11-21 06:20:00",30,"出",,,,"8a69eb009a363b11019aa09d49ae269b","2025-11-21 07:20:00","2025-11-21 07:20:00",,"MU5542","始发","","T1",,"5",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa169242e177e","f5a820eb79fc401fbaee9ef53d05fe5e","出港装机","2025-11-21","2025-11-21 06:20:00",30,"出",,,,"8a69eb009a363b11019aa09d49ae269b","2025-11-21 07:20:00","2025-11-21 07:20:00",,"MU5542","始发","","T1",,"5",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa169242e177f","f5a820eb79fc401fbaee9ef53d05fe5e","出港装机","2025-11-21","2025-11-21 06:20:00",30,"出",,,,"8a69eb009a363b11019aa09d49ae269b","2025-11-21 07:20:00","2025-11-21 07:20:00",,"MU5542","始发","","T1",,"5",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa383c6bc1650","491b6de78f284b2086f61689446dd318","出港装机","2025-11-21","2025-11-21 06:20:00",30,"出",,,,"8a69eb009a363b11019aa09d49ae269b","2025-11-21 07:20:00","2025-11-21 07:20:00",,"MU5542","始发","","T1",,"5",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa383c6bc1651","491b6de78f284b2086f61689446dd318","出港装机","2025-11-21","2025-11-21 06:20:00",30,"出",,,,"8a69eb009a363b11019aa09d49ae269b","2025-11-21 07:20:00","2025-11-21 07:20:00",,"MU5542","始发","","T1",,"5",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa383c6bd1652","491b6de78f284b2086f61689446dd318","出港装机","2025-11-21","2025-11-21 06:20:00",30,"出",,,,"8a69eb009a363b11019aa09d49ae269b","2025-11-21 07:20:00","2025-11-21 07:20:00",,"MU5542","始发","","T1",,"5",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16a4ccb2f27","6d77d95110764d19a7e280ccca38ee86","出港押运","2025-11-21","2025-11-21 10:05:00",20,"出","8a69eb009a363b11019aa09d49ae26bc","2025-11-21 11:00:00","2025-11-21 10:45:00","8a69eb009a363b11019aa09d49ae269c","2025-11-21 11:35:00","2025-11-21 11:35:00","CZ3505","CZ3506","短过站","押运","T1",,"5",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16924cd1c0d","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 20:10:00",36,"进","8a69eb009a363b11019aa09d49ae269d",,"2025-11-21 20:10:00","8a69eb009a363b11019aa09d49af2726","2025-11-21 21:10:00","2025-11-21 21:10:00","GY7185","GY7108","短过站","","T1",,"15",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16924cd1c0e","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 20:10:00",36,"进","8a69eb009a363b11019aa09d49ae269d",,"2025-11-21 20:10:00","8a69eb009a363b11019aa09d49af2726","2025-11-21 21:10:00","2025-11-21 21:10:00","GY7185","GY7108","短过站","","T1",,"15",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16924ce1c0f","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 20:10:00",36,"进","8a69eb009a363b11019aa09d49ae269d",,"2025-11-21 20:10:00","8a69eb009a363b11019aa09d49af2726","2025-11-21 21:10:00","2025-11-21 21:10:00","GY7185","GY7108","短过站","","T1",,"15",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa169243a17d6","aa4258e7afe64500bdb1c4cdef784409","进港卸机","2025-11-21","2025-11-21 21:05:00",30,"进","8a69eb009a363b11019aa09d49ae269e",,"2025-11-21 21:05:00",,,,"EU2238",,"航后","","T1",,"18",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa169243a17d7","aa4258e7afe64500bdb1c4cdef784409","进港卸机","2025-11-21","2025-11-21 21:05:00",30,"进","8a69eb009a363b11019aa09d49ae269e",,"2025-11-21 21:05:00",,,,"EU2238",,"航后","","T1",,"18",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa169243a17d8","aa4258e7afe64500bdb1c4cdef784409","进港卸机","2025-11-21","2025-11-21 21:05:00",30,"进","8a69eb009a363b11019aa09d49ae269e",,"2025-11-21 21:05:00",,,,"EU2238",,"航后","","T1",,"18",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16a4c7b2d16","f705b79efe7c49b39c7c6c3bcfda88b1","进港押运","2025-11-21","2025-11-21 21:35:00",20,"进","8a69eb009a363b11019aa09d49ae269e",,"2025-11-21 21:05:00",,,,"EU2238",,"航后","押运","T1",,"18",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16a4ccc2f2a","6d77d95110764d19a7e280ccca38ee86","出港押运","2025-11-21","2025-11-21 09:10:00",20,"出","8a69eb009a363b11019aa09d49ae2692","2025-11-21 09:12:00","2025-11-21 09:35:00","8a69eb009a363b11019aa09d49ae26a1","2025-11-21 10:40:00","2025-11-21 10:40:00","HU7793","HU7794","短过站","押运","T1",,"18",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16924e41cb3","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 14:14:00",36,"进","8a69eb009a363b11019aa09d49ae26a2","2025-11-21 14:14:00","2025-11-21 14:10:00","8a69eb009a363b11019aa09d49ae268b","2025-11-21 15:00:00","2025-11-21 15:00:00","FU6622","FU6511","短过站","","T1",,"9",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16924e41cb4","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 14:14:00",36,"进","8a69eb009a363b11019aa09d49ae26a2","2025-11-21 14:14:00","2025-11-21 14:10:00","8a69eb009a363b11019aa09d49ae268b","2025-11-21 15:00:00","2025-11-21 15:00:00","FU6622","FU6511","短过站","","T1",,"9",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16924e41cb5","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 14:14:00",36,"进","8a69eb009a363b11019aa09d49ae26a2","2025-11-21 14:14:00","2025-11-21 14:10:00","8a69eb009a363b11019aa09d49ae268b","2025-11-21 15:00:00","2025-11-21 15:00:00","FU6622","FU6511","短过站","","T1",,"9",,"Y","Y","N",,,
"8a69cc739a4879aa019aa3e8710c78a4","321db65919d042cca0a4365bd26e4f01","进港卸机","2025-11-21","2025-11-21 12:02:00",36,"进","8a69eb009a363b11019aa09d49ae26a3","2025-11-21 12:02:00","2025-11-21 11:55:00","8a69eb009a363b11019aa09d49ae265e","2025-11-21 12:45:00","2025-11-21 12:45:00","CA1505","CA1506","短过站","","T1",,"9",,"Y","Y","N",,,
"8a69cc739a4879aa019aa3e8710c78a5","321db65919d042cca0a4365bd26e4f01","进港卸机","2025-11-21","2025-11-21 12:02:00",36,"进","8a69eb009a363b11019aa09d49ae26a3","2025-11-21 12:02:00","2025-11-21 11:55:00","8a69eb009a363b11019aa09d49ae265e","2025-11-21 12:45:00","2025-11-21 12:45:00","CA1505","CA1506","短过站","","T1",,"9",,"Y","Y","N",,,
"8a69cc739a4879aa019aa3e8710c78a6","321db65919d042cca0a4365bd26e4f01","进港卸机","2025-11-21","2025-11-21 12:02:00",36,"进","8a69eb009a363b11019aa09d49ae26a3","2025-11-21 12:02:00","2025-11-21 11:55:00","8a69eb009a363b11019aa09d49ae265e","2025-11-21 12:45:00","2025-11-21 12:45:00","CA1505","CA1506","短过站","","T1",,"9",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16924fa1d5a","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 12:02:00",36,"进","8a69eb009a363b11019aa09d49ae26a3","2025-11-21 12:02:00","2025-11-21 11:55:00","8a69eb009a363b11019aa09d49ae265e","2025-11-21 12:45:00","2025-11-21 12:45:00","CA1505","CA1506","短过站","","T1",,"9",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16924fa1d5b","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 12:02:00",36,"进","8a69eb009a363b11019aa09d49ae26a3","2025-11-21 12:02:00","2025-11-21 11:55:00","8a69eb009a363b11019aa09d49ae265e","2025-11-21 12:45:00","2025-11-21 12:45:00","CA1505","CA1506","短过站","","T1",,"9",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16924fa1d5c","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 12:02:00",36,"进","8a69eb009a363b11019aa09d49ae26a3","2025-11-21 12:02:00","2025-11-21 11:55:00","8a69eb009a363b11019aa09d49ae265e","2025-11-21 12:45:00","2025-11-21 12:45:00","CA1505","CA1506","短过站","","T1",,"9",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa169245d18da","dabb4bec44524048a80e6ea59871de8d","进港押运","2025-11-21","2025-11-22 00:05:00",25,"进","8a69eb009a363b11019aa09d49ae26a4",,"2025-11-21 23:35:00",,,,"CZ8779",,"航后","押运","T1",,"23",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa169245c18d5","aa4258e7afe64500bdb1c4cdef784409","进港卸机","2025-11-21","2025-11-21 23:35:00",30,"进","8a69eb009a363b11019aa09d49ae26a4",,"2025-11-21 23:35:00",,,,"CZ8779",,"航后","","T1",,"23",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa169245c18d6","aa4258e7afe64500bdb1c4cdef784409","进港卸机","2025-11-21","2025-11-21 23:35:00",30,"进","8a69eb009a363b11019aa09d49ae26a4",,"2025-11-21 23:35:00",,,,"CZ8779",,"航后","","T1",,"23",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa169245d18d7","aa4258e7afe64500bdb1c4cdef784409","进港卸机","2025-11-21","2025-11-21 23:35:00",30,"进","8a69eb009a363b11019aa09d49ae26a4",,"2025-11-21 23:35:00",,,,"CZ8779",,"航后","","T1",,"23",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa169250a1dd1","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 20:35:00",36,"进","8a69eb009a363b11019aa09d49ae26a5",,"2025-11-21 20:35:00","8a69eb009a363b11019aa09d49ae26ba","2025-11-21 21:35:00","2025-11-21 21:35:00","MU5743","MU5744","短过站","","T1",,"10",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa169250a1dd2","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 20:35:00",36,"进","8a69eb009a363b11019aa09d49ae26a5",,"2025-11-21 20:35:00","8a69eb009a363b11019aa09d49ae26ba","2025-11-21 21:35:00","2025-11-21 21:35:00","MU5743","MU5744","短过站","","T1",,"10",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa169250a1dd3","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 20:35:00",36,"进","8a69eb009a363b11019aa09d49ae26a5",,"2025-11-21 20:35:00","8a69eb009a363b11019aa09d49ae26ba","2025-11-21 21:35:00","2025-11-21 21:35:00","MU5743","MU5744","短过站","","T1",,"10",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16925261ea1","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 16:43:00",36,"进","8a69eb009a363b11019aa09d49ae26a6","2025-11-21 16:43:00","2025-11-21 17:00:00","8a69eb009a363b11019aa09d49af2716","2025-11-21 17:50:00","2025-11-21 17:50:00","GX8847","GX8848","短过站","","T1",,"2",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16925261ea2","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 16:43:00",36,"进","8a69eb009a363b11019aa09d49ae26a6","2025-11-21 16:43:00","2025-11-21 17:00:00","8a69eb009a363b11019aa09d49af2716","2025-11-21 17:50:00","2025-11-21 17:50:00","GX8847","GX8848","短过站","","T1",,"2",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16925261ea3","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 16:43:00",36,"进","8a69eb009a363b11019aa09d49ae26a6","2025-11-21 16:43:00","2025-11-21 17:00:00","8a69eb009a363b11019aa09d49af2716","2025-11-21 17:50:00","2025-11-21 17:50:00","GX8847","GX8848","短过站","","T1",,"2",,"Y","Y","N",,,
"8a69ec969a4879bc019aa4abdeda1ba8","321db65919d042cca0a4365bd26e4f01","进港卸机","2025-11-21","2025-11-21 09:44:00",36,"进","8a69eb009a363b11019aa09d49ae26a7","2025-11-21 09:44:00","2025-11-21 09:50:00","8a69eb009a363b11019aa09d49ae26be","2025-11-21 10:55:00","2025-11-21 10:55:00","MU9085","MU9086","短过站","","T1",,"10",,"Y","Y","N",,,
"8a69ec969a4879bc019aa4abdedb1ba9","321db65919d042cca0a4365bd26e4f01","进港卸机","2025-11-21","2025-11-21 09:44:00",36,"进","8a69eb009a363b11019aa09d49ae26a7","2025-11-21 09:44:00","2025-11-21 09:50:00","8a69eb009a363b11019aa09d49ae26be","2025-11-21 10:55:00","2025-11-21 10:55:00","MU9085","MU9086","短过站","","T1",,"10",,"Y","Y","N",,,
"8a69ec969a4879bc019aa4abdedb1baa","321db65919d042cca0a4365bd26e4f01","进港卸机","2025-11-21","2025-11-21 09:44:00",36,"进","8a69eb009a363b11019aa09d49ae26a7","2025-11-21 09:44:00","2025-11-21 09:50:00","8a69eb009a363b11019aa09d49ae26be","2025-11-21 10:55:00","2025-11-21 10:55:00","MU9085","MU9086","短过站","","T1",,"10",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa169253b1f43","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 09:44:00",36,"进","8a69eb009a363b11019aa09d49ae26a7","2025-11-21 09:44:00","2025-11-21 09:50:00","8a69eb009a363b11019aa09d49ae26be","2025-11-21 10:55:00","2025-11-21 10:55:00","MU9085","MU9086","短过站","","T1",,"10",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa169253c1f44","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 09:44:00",36,"进","8a69eb009a363b11019aa09d49ae26a7","2025-11-21 09:44:00","2025-11-21 09:50:00","8a69eb009a363b11019aa09d49ae26be","2025-11-21 10:55:00","2025-11-21 10:55:00","MU9085","MU9086","短过站","","T1",,"10",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa169253c1f45","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 09:44:00",36,"进","8a69eb009a363b11019aa09d49ae26a7","2025-11-21 09:44:00","2025-11-21 09:50:00","8a69eb009a363b11019aa09d49ae26be","2025-11-21 10:55:00","2025-11-21 10:55:00","MU9085","MU9086","短过站","","T1",,"10",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16925ed2406","2a2bfc2f1db8497fa5f7b078bb57e625","出港押运","2025-11-21","2025-11-21 10:10:00",25,"出","8a69eb009a363b11019aa09d49af26c6","2025-11-21 10:34:00","2025-11-21 10:50:00","8a69eb009a363b11019aa09d49ae26a8","2025-11-21 11:40:00","2025-11-21 11:40:00","MU5505","MU5505","短过站","押运","T1",,"1",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16a4ccd2f31","6d77d95110764d19a7e280ccca38ee86","出港押运","2025-11-21","2025-11-21 20:05:00",20,"出","8a69eb009a363b11019aa09d49ae264f",,"2025-11-21 20:45:00","8a69eb009a363b11019aa09d49ae26a9","2025-11-21 21:35:00","2025-11-21 21:35:00","CA4569","CA4570","短过站","押运","T1",,"12",,"Y","Y","N",,,
"8a69ef279a4879aa019aa3d189451da3","321db65919d042cca0a4365bd26e4f01","进港卸机","2025-11-21","2025-11-21 11:11:00",36,"进","8a69eb009a363b11019aa09d49ae26aa","2025-11-21 11:11:00","2025-11-21 10:30:00","8a69eb009a363b11019aa09d49af26e7",,"2025-11-21 11:20:00","3U3555","3U3556","短过站","","T1",,"17",,"Y","Y","N",,,
"8a69ef279a4879aa019aa3d189451da4","321db65919d042cca0a4365bd26e4f01","进港卸机","2025-11-21","2025-11-21 11:11:00",36,"进","8a69eb009a363b11019aa09d49ae26aa","2025-11-21 11:11:00","2025-11-21 10:30:00","8a69eb009a363b11019aa09d49af26e7",,"2025-11-21 11:20:00","3U3555","3U3556","短过站","","T1",,"17",,"Y","Y","N",,,
"8a69ef279a4879aa019aa3d189451da5","321db65919d042cca0a4365bd26e4f01","进港卸机","2025-11-21","2025-11-21 11:11:00",36,"进","8a69eb009a363b11019aa09d49ae26aa","2025-11-21 11:11:00","2025-11-21 10:30:00","8a69eb009a363b11019aa09d49af26e7",,"2025-11-21 11:20:00","3U3555","3U3556","短过站","","T1",,"17",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa169254d1fc4","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 11:11:00",36,"进","8a69eb009a363b11019aa09d49ae26aa","2025-11-21 11:11:00","2025-11-21 10:30:00","8a69eb009a363b11019aa09d49af26e7",,"2025-11-21 11:20:00","3U3555","3U3556","短过站","","T1",,"17",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa169254d1fc5","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 11:11:00",36,"进","8a69eb009a363b11019aa09d49ae26aa","2025-11-21 11:11:00","2025-11-21 10:30:00","8a69eb009a363b11019aa09d49af26e7",,"2025-11-21 11:20:00","3U3555","3U3556","短过站","","T1",,"17",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa169254d1fc6","ea06cd8b2378496791565af100607f07","进港卸机","2025-11-21","2025-11-21 11:11:00",36,"进","8a69eb009a363b11019aa09d49ae26aa","2025-11-21 11:11:00","2025-11-21 10:30:00","8a69eb009a363b11019aa09d49af26e7",,"2025-11-21 11:20:00","3U3555","3U3556","短过站","","T1",,"17",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16a4ccd2f34","6d77d95110764d19a7e280ccca38ee86","出港押运","2025-11-21","2025-11-21 15:10:00",20,"出","8a69eb009a363b11019aa09d49ae2658","2025-11-21 16:09:00","2025-11-21 15:25:00","8a69eb009a363b11019aa09d49ae26ab","2025-11-21 16:40:00","2025-11-21 16:15:00","QW6097","QW6098","短过站","押运","T1",,"5",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16a4cce2f37","6d77d95110764d19a7e280ccca38ee86","出港押运","2025-11-21","2025-11-21 11:35:00",20,"出","8a69eb009a363b11019aa09d49af26e8","2025-11-21 11:57:00","2025-11-21 11:50:00","8a69eb009a363b11019aa09d49ae26ae","2025-11-21 13:05:00","2025-11-21 13:05:00","MU2229","MU2230","短过站","押运","T1",,"19",,"Y","Y","N",,,
"8a69df6f9a4879a7019aa16a4ce02fc0","6d77d95110764d19a7e280ccca38ee86","出港押运","2025-11-21","2025-11-21 21:05:00",20,"出","8a69eb009a363b11019aa09d49ae2690",,"2025-11-21 21:35:00","8a69f26f9a3639fe019aa0bf92d8312a","2025-11-21 22:35:00","2025-11-21 22:35:00","SC4912","SC4912","短过站","押运",,,"28",,"Y","Y","N",,,
"8a69df6f9a4879a7019a9c52e65411eb","aa4258e7afe64500bdb1c4cdef784409","进港卸机","2025-11-20","2025-11-20 23:59:00",30,"进","8a69eb009a363b11019a9baab9ef2362","2025-11-20 23:59:00","2025-11-21 00:35:00",,,,"MU5531",,"航后","","T1",,"6",,"Y","Y","N",,,
"8a69df6f9a4879a7019a9c52e65511ec","aa4258e7afe64500bdb1c4cdef784409","进港卸机","2025-11-20","2025-11-20 23:59:00",30,"进","8a69eb009a363b11019a9baab9ef2362","2025-11-20 23:59:00","2025-11-21 00:35:00",,,,"MU5531",,"航后","","T1",,"6",,"Y","Y","N",,,
"8a69df6f9a4879a7019a9c52e65511ed","aa4258e7afe64500bdb1c4cdef784409","进港卸机","2025-11-20","2025-11-20 23:59:00",30,"进","8a69eb009a363b11019a9baab9ef2362","2025-11-20 23:59:00","2025-11-21 00:35:00",,,,"MU5531",,"航后","","T1",,"6",,"Y","Y","N",,,
"8a69df6f9a4879a7019a9c53c0c433ce","f705b79efe7c49b39c7c6c3bcfda88b1","进港押运","2025-11-20","2025-11-21 00:29:00",20,"进","8a69eb009a363b11019a9baab9ef2362","2025-11-20 23:59:00","2025-11-21 00:35:00",,,,"MU5531",,"航后","押运","T1",,"6",,"Y","Y","N",,,
"8a69df6f9a4879a7019a9c52e6f11629","aa4258e7afe64500bdb1c4cdef784409","进港卸机","2025-11-20","2025-11-21 00:42:00",30,"进","8a69eb009a363b11019a9baab9ef2373","2025-11-21 00:42:00","2025-11-21 00:40:00",,,,"FU6552",,"航后","","T1",,"9",,"Y","Y","N",,,
"8a69df6f9a4879a7019a9c52e6f2162a","aa4258e7afe64500bdb1c4cdef784409","进港卸机","2025-11-20","2025-11-21 00:42:00",30,"进","8a69eb009a363b11019a9baab9ef2373","2025-11-21 00:42:00","2025-11-21 00:40:00",,,,"FU6552",,"航后","","T1",,"9",,"Y","Y","N",,,
"8a69df6f9a4879a7019a9c52e6f2162b","aa4258e7afe64500bdb1c4cdef784409","进港卸机","2025-11-20","2025-11-21 00:42:00",30,"进","8a69eb009a363b11019a9baab9ef2373","2025-11-21 00:42:00","2025-11-21 00:40:00",,,,"FU6552",,"航后","","T1",,"9",,"Y","Y","N",,,
"8a69df6f9a4879a7019a9c53c0b2334a","f705b79efe7c49b39c7c6c3bcfda88b1","进港押运","2025-11-20","2025-11-21 01:12:00",20,"进","8a69eb009a363b11019a9baab9ef2373","2025-11-21 00:42:00","2025-11-21 00:40:00",,,,"FU6552",,"航后","押运","T1",,"9",,"Y","Y","N",,,
"8a69cc739a4879aa019aa1a321871bf3","ca4b450ef021406ab4ea1f944ffb2007","进港卸机","2025-11-20","2025-11-21 00:42:00",30,"进","8a69eb009a363b11019a9baab9ef2373","2025-11-21 00:42:00","2025-11-21 00:40:00",,,,"FU6552",,"航后","","T1",,"9",,"Y","Y","N",,,
"8a69cc739a4879aa019aa1a321871bf4","ca4b450ef021406ab4ea1f944ffb2007","进港卸机","2025-11-20","2025-11-21 00:42:00",30,"进","8a69eb009a363b11019a9baab9ef2373","2025-11-21 00:42:00","2025-11-21 00:40:00",,,,"FU6552",,"航后","","T1",,"9",,"Y","Y","N",,,
"8a69cc739a4879aa019aa1a321871bf5","ca4b450ef021406ab4ea1f944ffb2007","进港卸机","2025-11-20","2025-11-21 00:42:00",30,"进","8a69eb009a363b11019a9baab9ef2373","2025-11-21 00:42:00","2025-11-21 00:40:00",,,,"FU6552",,"航后","","T1",,"9",,"Y","Y","N",,,
"8a69df6f9a4879a7019a9c52e71416cb","aa4258e7afe64500bdb1c4cdef784409","进港卸机","2025-11-20","2025-11-21 00:45:00",30,"进","8a69eb009a363b11019a9baab9ef2374","2025-11-21 00:45:00","2025-11-21 00:50:00",,,,"FU6602",,"航后","","T1",,"19",,"Y","Y","N",,,
"8a69df6f9a4879a7019a9c52e71416cc","aa4258e7afe64500bdb1c4cdef784409","进港卸机","2025-11-20","2025-11-21 00:45:00",30,"进","8a69eb009a363b11019a9baab9ef2374","2025-11-21 00:45:00","2025-11-21 00:50:00",,,,"FU6602",,"航后","","T1",,"19",,"Y","Y","N",,,
"8a69df6f9a4879a7019a9c52e71516cd","aa4258e7afe64500bdb1c4cdef784409","进港卸机","2025-11-20","2025-11-21 00:45:00",30,"进","8a69eb009a363b11019a9baab9ef2374","2025-11-21 00:45:00","2025-11-21 00:50:00",,,,"FU6602",,"航后","","T1",,"19",,"Y","Y","N",,,
"8a69df6f9a4879a7019a9c53c0b2334d","f705b79efe7c49b39c7c6c3bcfda88b1","进港押运","2025-11-20","2025-11-21 01:15:00",20,"进","8a69eb009a363b11019a9baab9ef2374","2025-11-21 00:45:00","2025-11-21 00:50:00",,,,"FU6602",,"航后","押运","T1",,"19",,"Y","Y","N",,,
"8a69c2fb9a4879b0019aa1d573eb4342","ca4b450ef021406ab4ea1f944ffb2007","进港卸机","2025-11-20","2025-11-21 00:45:00",30,"进","8a69eb009a363b11019a9baab9ef2374","2025-11-21 00:45:00","2025-11-21 00:50:00",,,,"FU6602",,"航后","","T1",,"19",,"Y","Y","N",,,
